Link,Huurprijs,Locatie,m2,Kamers,Interieur,Huurovereenkomst,Type woning,Bouwjaar,Badkamers,Faciliteiten,Balkon,Tuin,Omschrijving tuin,Energie label,Opslag,Parkeren,Type parkeerplaats,Garage,Beschrijving,Verzoek,Tuin m2,Buurt,Gemeente,Gemiddelde WOZ,Punten
https://www.pararius.com/apartment-for-rent/delft/c28b7375/arthur-van-schendelplein,1060.0,2624 CT,94.0,4,Upholstered,,,1969.0,,,Not present,Not present,,C,Present,Yes,Public,No,"Description
Are you interested in renting this property?
We ask you to send an email (******) to express your interest. In this email, we ask you to provide information about your current situation, such as your family, your financial situation and the reason you are looking for a new rental home.
Spacious 4-room apartment on the seventh floor with balcony and private storage room in the basement, located in the Voorhof district. The house is centrally located in relation to the shopping center 'In de Hoven' and public transport. There is a good connection with the various roads. In addition, the city center is 5 minutes by bike and Delft station is also within walking distance. There is a particularly spacious playground and a community center next to the car park. Rent is € 1.060,- per month excluding € 207,- per month for heating - and service costs and excluding G/W/E/TV and internet. Available: in negotiation, approx. starting November 16th, 2024.
PLEASE NOTE: In this advertisement you will find impression photos of a similar property so that you can get an impression of the available property.
Layout:
Ground floor: closed entrance with house telephone and access to the storage rooms. Stairwell + elevator to floors
Eighth floor: entrance apartment. Spacious living room followed by the closed spacious kitchen without equipment. Two bedrooms at the back side of the apartment, one of which offers access to the balcony. The third bedroom is on the front side. Fully tiled bathroom with bath and shower and simple washbasin with shelf. Separate toilet.
There is a caretaker on this complex.
Conditions:
Suitable for a family household of maximum 3 persons or a couple, no students, PHD-couple is possible, no group rental
1 month to 3 months deposit
Rent will be automatically taken from your account
There will be no explanations regarding the selecting process
Minimum 12 months contract
1 month viewing rights at termination off the contract
It is not allowed to keep pets in the rental
ROZ-rental contract (******)
No smoking and no changes can be made to the property (painting, drilling etc) without the written consent from the owner.
As a tenant, you must be able to show that you are sufficiently, financially stable throughout the entire length of the rental agreement.
From this offer from which no rights can be obtained, since changes are possible
Are you interested in renting this property?
We ask you to send an email (******) to express your interest. In this email, we ask you to provide information about your current situation, such as your family, your financial situation and the reason you are looking for a new rental home.
We select the best three to ten candidates which we then invite for a viewing. After the viewing, you must also let us know by e-mail whether you are actually interested in renting the house. We will submit your request to the landlord. If you have not heard anything, you have unfortunately not been selected for the viewing round.
If your are selected as candidate after this visit, the owner is specifically asking for the following documents:
Copy of passport or other valid proof of identity or residence permit with foreign (non-EU) identity
Extract from the Personal Records Database (BRP)
Employer's statement, 3 recent pay slips and bank statement stating the last paid wages
For self-employed persons: extract from Chamber of Commerce, profit and loss account for the past 2 years, most recent IB60 form Belastingdienst
Are you currently already renting a home? Then we would also like to receive a landlord statement
Do you currently own a home for sale? Then we would also like to receive a statement from the mortgage holder, possibly a deed of sale and the annual statement of your mortgage for the past year.
Statement from UWV about working past and most recent income, available with your DigiD-code.
If the owner confirms the deal we will draft a rental contract (Model Council of Immovable goods: ******) We present you a concept via email and schedule an appointment for signing the contract and also an appointment for inspection of your new home. We will inspect the place together with you and if all is well you receive the key.",False,,Voorhof-Hoogbouw,delft,228000.0,
https://www.pararius.com/apartment-for-rent/panningen/7947b4a5/ringovenstraat,1068.0,5981 AK,114.0,4,Shell,Unlimited period,,2010.0,,,Present,Not present,,A,Present,No,,No,"Description
Charming apartment with balcony for rent in Panningen with 3 bedrooms in the Panningen district.",False,,Panningen,panningen,310000.0,
https://www.pararius.com/apartment-for-rent/enschede/dc20aaa5/steenweg,904.0,7531 BW,22.0,2,Upholstered,Unlimited period,,1924.0,1.0,,Not present,Not present,,,Present,Yes,Public,No,"Description
Steenweg, 't Ribbelt, Enschede € 904,48 including g/w/e, service costs and internet.
This newly renovated studio on the Steenweg above a daycare center is available. The studio is located in a quiet neighborhood. The University and the center of Enschede are a 10-minute drive away.
The kitchen contains a refrigerator, small freezer, induction hob, extractor hood, dishwasher and a combination microwave.
Important!! A Certificate of Good Conduct must be applied for if you want to be eligible for this studio.
Rent subsidy is possible.
If you are interested in this studio or would like a viewing, please email: ******",False,,Ribbelt-Ribbelerbrink,enschede,228000.0,26.1
https://www.pararius.com/apartment-for-rent/hoensbroek/c3afde4d/akerstraat-noord,1000.0,6431 HT,125.0,4,Upholstered,,,1925.0,1.0,"Shower
Toilet",Not present,,,,,Yes,Public,,"Description
A simple, spacious (125m2), 3 bedroom ground floor apartment, located on the Akerstraat Noord in Hoensbroek. Through the general entrance which you share with 3 other residents, you enter the entrance to this ground floor apartment at the end of this long hallway.
The spacious entrance gives access to the toilet and the spacious living room with open kitchen (50m2). The kitchen is equipped with a 4-burner gas stove, extractor hood, oven and a built-in refrigerator. From the kitchen there is also access to the storage room with the white goods connection and the CV system.
The patio garden can be reached from the living room and is approximately 45m2. From a long hallway, the 3 bedrooms of respectively 19m2, 11m2 and 10 m2 can be reached as well as the bathroom.
The entire apartment has plastic frames with double glazing.
This ground floor apartment is within walking distance of various shops. Easily accessible by public transport.
Rental details:
The monthly rent excl. GWE is € 1000,-
Deposit is a one-off € 1500,-
We work in accordance with the Pararius allocation protocol. More information can be found via this link: ******.",False,,De Dem en omgeving,hoensbroek,183000.0,134.58
https://www.pararius.com/apartment-for-rent/rotterdam/2ab7e7b2/zandblokstraat,930.0,3083 MZ,65.0,4,Shell,,,1939.0,1.0,,Present,Not present,,A,,No,,,"Description
Beautiful apartment with balcony for rent in Rotterdam with 1 bedroom in the Carnisse district.",False,,Carnisse,rotterdam,178000.0,129.9
https://www.pararius.com/apartment-for-rent/utrecht/da77c6b2/adenauerlaan,920.0,3527 RA,50.0,2,Furnished,Unlimited period,,1960.0,1.0,,Present,Present,,A,Present,Yes,Public,No,"Description
!!ONLY RESPOND THROUGH THE AD, THROUGH THE MAIL AND BY PHONE REQUESTS WILL NOT BE CONSIDERED!!!
Beautifully renovated flat near Utrecht city centre!
Rental price: €920,00 excluding G/W/E, internet/tv and municipal charges State: Furnished
Available from: 1-12
Rental period: minimum 12 months
Highlights:
Centrally located location near all city amenities
Fully furnished
Recently renovated
Modern kitchen
Energy label A
The property: This renovated house in Utrecht is a perfect combination of tranquillity and all the pluses of the city at your fingertips. The flat is located on the top floor and features a cosy living room with velvet sofa and dining table where you can have a nice dinner with friends and family. Adjacent to the living room is the balcony which offers great views over the city. From the hallway you enter the modern kitchen with all amenities, such as a dishwasher, fridge with freezer and large hob with built-in oven. The bedroom has a double bed and a large wardrobe. Also located here is the bathroom, which features a modern walk-in shower, toilet and large sink.
Location: This beautiful flat is located in the north of Kanaleneiland, so you'll be on the terrace in the city centre in no time. Utrecht Central Station is just 10 minutes by bike and within 5 minutes you're on the A2 and at your destination in no time. And parking is also available in front of the door!
For this property, please contact HouseHunting Randstad
Although this text has been prepared with care, no rights can be derived from this text. Sizes are indicative and not NEN measured. Grant subject to approval by landlord/owner. Deposit amount may vary, depending on profile. No pets allowed. No smoking. Lease agreement for a definite period. General terms and conditions of ROZ apply.",False,,Kanaleneiland-Noord,utrecht,293000.0,139.46
https://www.pararius.com/apartment-for-rent/maastricht/8c38a217/franciscus-romanusweg,926.0,6221 AG,47.0,1,Upholstered,Temporary rental,,2014.0,,"Sewer connection
Shower
Toilet",,Present,,E,Present,Yes,Permit,,"Description
Nice apartment situated on the ground floor. The apartment has a living room with laminate floor, separate spacious kitchen (including equipment), large bedroom with laminate floor and a bathroom with shower, sink and toilet. There is also a large garden shared with one other apartment.",False,,Sint Maartenspoort,maastricht,265000.0,
https://www.pararius.com/apartment-for-rent/amsterdam/80cd503f/boeninlaan,957.0,1102 TP,66.0,3,Furnished,Unlimited period,,1985.0,1.0,,Present,Not present,,B,Not present,Yes,Public,No,"Description
!!ONLY RESPOND THROUGH THE AD, THROUGH THE MAIL AND BY PHONE REQUESTS WILL NOT BE CONSIDERED!!!
Fine flat in Amsterdam!
Rental price: €957,26 excl. G/W/L, internet TV and municipal taxes
State: Furnished
Available per: 15-11-2024
Rental period: indefinite (minimum 12 months)
Details
- 2 spacious bedrooms
- Quiet location
- Spacious balcony
- Near park
Property:
Beautiful flat for rent! Would you like to enjoy city life with all the benefits of your own home? Then come and have a quick look at our attractive two-bedroom flat with two balconies! This compact flat is perfect for starters or couples who would like to live in the middle of the city.
The fresh and modern look of the flat offers a warm atmosphere, while the balcony provides breathtaking views of the surrounding area. There is also a cosy and modern living room, where you can relax and spend time with family and friends. Moreover, the flat has a fully equipped kitchen and bathroom, so you won't lack anything.
Surroundings:
This property on Boeninlaan is located in a quiet, green neighbourhood in Amsterdam Nieuw-West, an increasingly popular district. The neighbourhood is characterised by wide streets, lots of greenery and a relaxed living atmosphere. Within walking distance you will find several amenities such as supermarkets (Jumbo and Albert Heijn), schools, sports facilities and public transport. Trams and buses will take you to the centre of Amsterdam within 20 minutes, while Amsterdam Lelylaan Station and the A4, A9 and A10 motorways are easy to reach.
For recreation, you can visit the nearby Sloterpark and the Sloterplas, where you can enjoy walking, cycling or water sports activities. In addition, the Osdorpplein shopping centre offers a wide range of shops, restaurants and cafés for daily convenience and conviviality.Boeninlaan offers the perfect balance between quiet living in green surroundings and proximity to all urban amenities.
For this property, please contact HouseHunting Randstad.
Although prepared with care, no rights can be derived from this text. Sizes are indicative and not NEN measured. Grant subject to approval by landlord/owner. Deposit amount may vary, depending on profile. No pets allowed. No smoking. Lease agreement for a definite period. General conditions of ROZ applicable.",False,,Venserpolder,amsterdam,297000.0,139.53
https://www.pararius.com/house-for-rent/landgraaf/101474f4/pastoor-scheepersstraat,1150.0,6374 HS,110.0,5,Upholstered,Unlimited period,,1962.0,1.0,"Bath
Cable TV
Roller blinds
Sewer connection
Storage space
Toilet",Present,"Present (12 m², located on the south)",,C,Not present,Yes,Public,Yes,"Description
Charming house with garden for rent in Landgraaf with 4 bedrooms in the Waubach district.",False,12.0,Waubach,landgraaf,219000.0,159.02
https://www.pararius.com/apartment-for-rent/beverwijk/52d25d96/vennelaan,1080.0,1947 HL,48.0,2,,,,2022.0,1.0,"Cable TV
Lift
Shower
Storage space
Toilet
Laundry room",Present,Not present,,A+++,Present,Yes,Public,No,"Description
FOR RENT: Bright 2-room apartment on the third floor in Beverwijk!
This almost-new apartment is only 2 years old and exudes living pleasure! The apartment can be reached on the third floor via an elevator or stairs.
Entry into the spacious hallway from which all rooms are accessible. The living room is bright and spacious. Through the sliding doors, the large balcony is accessible where you can enjoy the sun. The open kitchen is equipped with a refrigerator with freezer compartment, induction hob, extractor hood, and a combination oven-microwave. The bedroom, which is spacious, can be reached via the hallway. In the middle of the hallway, you will find the laundry room and the bathroom. The bathroom is equipped with a designer towel radiator, sink, walk-in shower, and toilet. The entire apartment has underfloor heating, including the bathroom.
There is a communal bicycle storage on the ground floor, and this apartment has 2 numbered bicycle spots!
This property is delivered unfurnished, but there are items available for takeover from the current tenant.
Rental conditions:
Rent price excluding service costs (+/- €65 per month);
Rent price excluding energy contract Duurzaam Opgewekt, electricity, water, internet, and television;
Security deposit: 2 months' rent;
Minimum rental period of 12 months;
Income requirement: gross income equal to 3 times the monthly rent;
Subject to landlord's approval;
Subject to a positive outcome of income data and tenant identification screening;
Smoking in the property is not allowed;
Pets are not allowed.",False,,Oranjebuurt,beverwijk,248000.0,155.56
